2012年7月29日,2012,201207,東京・板橋区,2012-07-04,UR高島平2丁目団地32－2集会所,東京都板橋区高島平2丁目32－2</br> UR高島平2丁目団地32－2集会所<br/> 最寄り駅：都営地下鉄三田線「高島平」駅下車徒歩5分,開場14:00、開映14:30,500円,※当日は監督も来場します<br/> ※主催：高島平ドキュメンタリー映画を見る会<br/>
2012年7月25日,2012,201207,大阪・大阪市,2012-07-06,阿倍野長屋,"大阪市阿倍野区昭和町4-6-8<a href=""http://abeno-nagaya.info/"" target=""_blank"">[ウェブサイト]</a><br/> JR阪和線「南田辺駅」西口より徒歩3分<br/> 地下鉄御堂筋線「西田辺駅」1番出口より徒歩7分<br/>",開場19:00、開映19:30<br/> （21時より、スタンドアサヒにて懇談会あり）,無料（カンパ歓迎）,※上映後、監督とのスカイプトークがあります
2012年7月24日,2012,201207,東京・八王子市,2012-07-16,横山南市民センター・調理室,"東京都八王子市椚田町137-3 <a href=""http://www.hachiojibunka.or.jp/center/syokoyama/"" target=""_blank"">[地図]</a><br/> - JR八王子駅南口から和田経由「めじろ台駅」行で横山南市民センター下車徒歩1分<br/> - 京王めじろ台駅から｢法政大学」｢グリーンヒル寺田｣｢東京家政学院」行で椚田下車徒歩5分<br/> - 京王八王子駅から山田駅経由で｢東京家政学院」｢法政大学｣｢上大船｣行で椚田下車徒歩5分",18:00～,資料代300円,※当日は監督も来場します。<br/> ※主催：反貧困ネットワーク八王子<br/> ※お問い合わせ先：八王子合同法律事務所<br/>
2012年7月21日,2012,201207,東京・渋谷区,2012-06-07,渋谷女性センターアイリス,"渋谷区桜丘町23-21渋谷区文化総合センター大和田8F<a href=""http://www.shibu-cul.jp/access.html"" target=""_blank"">[地図]</a><br/> 最寄り駅：渋谷駅から徒歩5分",18:30～20:30（上映後に監督トークあり）,"1,000円",※上映後に監督トークがあります<br/> ※主催：映像女性学の会<br/>
2012年7月14日,2012,201207,[追悼上映]福岡・福岡市,2012-05-18,福岡市NPOボランティア交流センター・あすみん,"福岡市中央区大名2-6-46 福岡市立青年センター5F<a href=""http://www.fnvc.jp/use/access.html"" target=""_blank"">[地図]</a><br/> 最寄り駅：地下鉄空港線天神駅下車徒歩4分<br/> 地下鉄空港線赤坂駅下車徒歩約6分",19:00～22:00,カンパ500円,"※ブライアン追悼上映<br/> ※『ブライアンと仲間たち』本編の他、日本の観客に向けたブライアンからのビデオメッセージ（2009年制作、6分30秒）、『Brian』（2012年制作、15分）も上映されます。<br/> ※主催：<a href=""http://fufukuoka.web.fc2.com/"" target=""_blank"">フリーターユニオン福岡</a>"
2012年7月7日,2012,201207,東京・千代田区,2012-07-07,アジア太平洋資料センター(PARC)自由学校,--,14:00～17:00,--,※アジア太平洋資料センター(PARC)自由学校「生きる - 表現者たちが紡ぐ哲学」講座にて上映<br/> ※講座受講者のみ参加可能
2012年7月6日,2012,201207,シネ・ヌーヴォX（大阪）にて公開！,2012-05-07,シネ・ヌーヴォX（大阪）,"大阪市西区九条1-20-24<a href=""http://www.cinenouveau.com/access/access.html"" target=""_blank"">[地図]</a>",6/23（土）～6/29（金）15：30／19：30の2回上映<br/> 6/30（土）～7/6（金）11：00／17：25の2回上映,"一般1500円、学生1300円、シニア会員1000円<br/> 割引料金のご案内:<br/> 映画サービスデー（毎月1日）：1,000円均一<br/> ペアサービスデー（毎週月曜日）：お二人で2,000円（祝祭日は除く）<br/> レディースデー（毎週水曜日）：女性は1,000円均一",※「さようならUR」初の劇場公開、初の関西上映です！<br/> ※公開初日～6月26日までの間、監督も劇場へ向かいます！（舞台挨拶あり）<br/> ※映画のチラシを配ってくださる方、置いてくださる場所募集中です。ご連絡くださいませ。
2012年6月30日,2012,201206,東京・三鷹市,2012-06-11,明星学園高校会議室,"東京都三鷹市牟礼4-15-22<a href=""http://www.myojogakuen.ed.jp/high_school/map"" target=""_blank"">[地図]</a><br/> 最寄り駅：吉祥寺駅より徒歩20分<br/> バス：吉祥寺駅より、井の頭公園に向かう丸井斜め前4番乗り場「明星学園行き」13:04あり。10分ほど乗り、「牟礼西町」下車。明星高校は終点のひとつ手前のバス停。",13:30～,無料,※上映の後には監督トークがあります。<br/> ※主催：社会科サークル
2012年6月24日,2012,201206,[追悼上映]愛知・名古屋,2012-04-30,space & gallery rikka,"名古屋市千種区城木町3-29-22<a href=""http://space.geocities.jp/rikka_love_08/"" target=""_blank"">[地図]</a>",開場：12:30～、開映13:00～,一般:800円、学生・シルバー・障がい者:500円<br/> ※中学生以下無料,※ブライアン追悼上映<br/> ※『ブライアンと仲間たち』（13:15～）の他、日本の観客に向けたブライアンからのビデオメッセージ（2009年制作、13:00～）、『Brian』（2012年制作、15:30～）も上映されます。
2012年6月23日,2012,201206,神奈川,2012-06-23,--,--,--,--,※主催：住まいと住環境を考えるかながわ懇談会<br/> ※総会出席会員のみ参加可能
2012年6月18日,2012,201206,[追悼上映]東京・世田谷,2012-05-18,from Earth Cafe OHANA,"東京都世田谷区三軒茶屋1-32-6豊栄ビル1F<a href=""http://www.cafe-ohana.com/access.html"" target=""_blank"">[地図]</a>",19:00開場、19:30開映,"1,000円＋ドリンクまたはフード・オーダー",※ブライアン追悼上映（ブライアンの命日）<br/> ※上映後に監督トークがあります<br/> ※『ブライアンと仲間たち』本編の他、日本の観客に向けたブライアンからのビデオメッセージ（2009年制作、6分30秒）、『Brian』（2012年制作、15分）も上映されます。<br/> ※主催＆お問い合わせ先：にっしぃ劇場<br/>
2012年6月16日,2012,201206,[追悼上映]東京・千代田区,2012-05-18,路地と人,"東京都千代田区神田神保町1-14英光ビル2階<a href=""http://rojitohito.exblog.jp/i3/"" target=""_blank"">[地図]</a><br/> 最寄り駅：地下鉄神保町A5出口",18:00開場、18:30開映,500円,"※ブライアン追悼上映<br/> ※上映後に監督トークがあります（ゲストもあるかも）<br/> ※『ブライアンと仲間たち』本編の他、日本の観客に向けたブライアンからのビデオメッセージ（2009年制作、6分30秒）、『Brian』（2012年制作、15分）も上映されます。 <br/> ※主催：<a href=""http://rojitohito.exblog.jp/"" target=""_blank"">路地と人</a>"
2012年6月10日,2012,201206,2012年「住まいは人権デー」映画祭（東京・新宿）,2012-04-12,保育プラザ・2階研修室,"東京都新宿区納戸町26-3<a href=""http://www.hoiku-zenhoren.org/about/imgs/access-map.pdf"" target=""_blank"">[地図]</a><br/> 最寄り駅：都営大江戸線・牛込神楽坂駅徒歩8分、JR市ヶ谷駅徒歩15分",11:00～,資料代500円（払える方のみ）,※上映後に監督質疑応答あり。<br/> ※2012年「住まいは人権デー」映画祭～住まい、つながり、ささえ合い～イベントの第1部（午前の部）として上映されます。<br/> 午後の部は、休憩を挟んで13:20から。貧困問題の最前線と野宿する人びとのドキュメンタリー映画「渋谷ブランニューデイズ」の上映（75分）と、特別報告：「被災地の路上から」ビックイシュー基金、東日本大震災と仮住まい―短編映像の上映、ディスカッション「映画、映像から考える人間の尊厳と住まい」等、盛りだくさんの企画です。<br/> ※主催：住まいの貧困に取り組むネットワーク、日本住宅会議、国民の住まいを守る全国連絡会（住まい連）
2012年6月9日,2012,201206,[追悼上映]東京・小金井,2012-05-15,小金井市公民館本館4F視聴覚室,東京都小金井市中町4-15-14,18:30～,500円（資料代）,※ブライアン追悼上映<br/> ※上映後に監督トークがあります<br/> ※『ブライアンと仲間たち』本編の他、日本の観客に向けたブライアンからのビデオメッセージ（2009年制作、6分30秒）、『Brian』（2012年制作、15分）も上映されます。<br/> ※主催・お問合せ：ワンズ・アイズ・フィルム（水由さん）<br/>
2012年6月9日,2012,201206,東京・板橋区,2012-06-09,高島平団地集会所,--,14:00～,--,※主催：高島平三丁目自治会第4支部<br/> ※参加は自治会役員のみ
2012年5月25日,2012,201205,東京・文京区,2012-04-17,文京区民センター（3-C会議室）,"東京都文京区本郷4-15-14<a href=""http://www.city.bunkyo.lg.jp/gmap/detail.php?id=1754"" target=""_blank"">[地図]</a><br/> 最寄り駅：<br/> 都営三田線・大江戸線「春日駅A2出口」徒歩2分<br/> 東京メトロ丸ノ内線「後楽園駅4b出口」徒歩5分<br/> 東京メトロ南北線「後楽園駅6番出口」徒歩5分<br/> JR水道橋駅東口徒歩15分<br/> 都バス（都02・都02乙・上69・上60)春日駅徒歩2分",開場18:00～、開映18:30～,500円（資料代）,"※上映の後に監督トークがあります。<br/>※主催：<a href=""http://comcom.jca.apc.org/heikenkon/"" target=""_blank"">平権懇</a>(平和に生きる権利の確立をめざす懇談会)"
2012年4月22日,2012,201204,第14回ソウル国際女性映画祭（ソウル・韓国）,2012-04-07,① Artreon2（11:00～の回）監督質疑応答あり<br/> ② CGV Songpa 5（20:00～の回）,"① Artreon2（11:00～の回）は<a href=""http://www.wffis.or.kr/wffis2012/04eng_schedule/03_venues.php"" target=""_blank"">こちら</a>。<br/> ② CGV Songpa 5（20:00～の回）は<a href=""http://www.wffis.or.kr/wffis2012/04eng_schedule/0301_venues.php"" target=""_blank"">こちら</a>。",① 11:00～（会場：Artreon2、監督質疑応答あり）<br/> ② 20:00～（会場：CGV Songpa 5）,"6,000ウォン","※第14回ソウル国際女性映画祭<a href=""http://www.wffis.or.kr/wffis2012/03eng_program/01_pro_view.php?code=169"" target=""_blank"">「Asian Spectrum: Japanese Cinema 1955x2012 - Eternal Breast」</a>プログラムにて上映。<br/> ※英語及び韓国語字幕つき<br/> ※11:00～の回上映後には、監督質疑応答（英語＆韓国語）があります。"
2012年3月3日,2012,201203,DOCLAB210コレクション上映会（東京・千代田）,2012-02-21,路地と人,千代田区神田神保町1-14栄光ビル2F<br/> 最寄り駅：地下鉄神保町駅A5出口より徒歩2分,①昼の部：13:00～17:00（上映のみ。時間内出入り自由）<br/> ②夜の部：18:00～21:30（開場は17:30～。上映＋スカイプ質疑応答）,"①昼の部：500円（日本語解説資料つき）<br/> ②夜の部：1,000円（日本語解説資料つき）<br/> （入場料の50％はDOCLABへの寄付となります）","ベトナムのインディペンデント・メディアセンターDOCLABの、210年に制作された9作品を上映（ベトナム語。英語字幕あり）。夜の部では、DOCLAB創設者のグエン・チン・ティさんとスカイプでつないでディスカッションを予定。詳しくは<a href=""http://brianandco.cocolog-nifty.com/blog/2012/02/jp-doclab210-3.html"" target=""_blank"">こちら</a>をご覧ください。<br/> 主催：<a href=""http://rojitohito.exblog.jp/"" target=""_blank"">路地と人</a>"
2012年2月28日,2012,201202,東京・渋谷,2012-02-08,企業組合とも企画設計,"渋谷区代々木2-28-3高倉ビル2階 <a href=""http://www.tomoks.co.jp/info/index.html"" target=""_blank"">[地図]</a>",18:30～,500円（お茶、お菓子付き）,※「ブライアンと仲間たち」の上映です。<br/> ※当日は監督による挨拶もあります。<br/> 主催：企業組合とも企画設計（第38回連続DVD上映会）<br/> ※会場スペースの都合上、出来るだけ事前予約をお願いします。<br/> 予約・お問い合わせ：企業組合とも企画設計
2012年2月18日,2012,201202,東京・新宿区,2011-12-23,新宿区大久保地域センター３階・Ａ会議室,"東京都新宿区大久保2-12-7<br/> 最寄り駅：JR山手線・新大久保駅徒歩8分 [<a href=""http://www2.odn.ne.jp/ookubo/index.html#accessmap"" target=""_blank"">地図</a>]",13:00開場、13:30開映,500円（資料代）,映画は、「賃貸住宅からの追い出しにノーを　UR住宅団地で起こっていること～高幡台団地73号棟存続のたたかい連帯集会～」イベント内で上映されます。<br/>映画上映の後、監督挨拶、自由法曹団弁護士による講演「借地借家法と住まいの権利」、弁護団・住民の会による報告などが予定されています。（イベント終了予定16:30）<br/> 問い合わせ：NPO住まいの改善センター
2012年1月29日,2012,201201,大阪NDS中村葉子監督講演会,2012-01-11,日野市中央公民館・高幡台分室（旧高幡台小学校） 講座室3,"日野市程久保550教育センター内<a href=""http://www.city.hino.lg.jp/index.cfm/18,985,85,html"" target=""_blank"">[地図]</a><br/> 最寄り駅：京王線・高幡不動駅、多摩モノレール線・程久保駅",14:00～16:30,カンパ制,"大阪・千里ニュータウンの建替え問題を取材したドキュメンタリー映画『空っ風』の中村葉子監督による講演会。<br/> ※映画『空っ風』の上映は中止となりました。申し訳ございません。経緯については<a href=""http://brianandco.cocolog-nifty.com/blog/2012/01/jp-8d3c.html"" target=""_blank"">こちら</a>をご覧ください<br/> 主催：早川由美子、高幡台団地73号棟に住み続けたい住民の会<br/> ※翌1月30日（月）20:00～、新宿の<a href=""http://cafelavanderia.blogspot.com/"" target=""_blank"">カフェ☆ラヴァンデリア</a> での同監督イベントについても変更が入る可能性があります。直接会場へお問い合わせください。<br/> 主催：シネマdeねこちゃん"
2012年1月23日,2012,201201,東京・中央区,2011-12-13,築地社会教育会館・視聴覚室,"東京都中央区築地4丁目15番1号 [<a href=""http://chuo-shakyo.shopro.co.jp/tsukiji"" target=""_blank"">地図</a>]<br/> 最寄駅：都営浅草線・東京メトロ日比谷線「東銀座」駅徒歩5分<br/> または都営大江戸線「築地市場」駅徒歩5分",18:30～20:30,800円,上映の後に監督トークがあります。<br/> 主催：日本ジャーナリスト会議
2012年1月21日,2012,201201,カフェ放送てれれ1&2月号上映会,2012-01-13,路地と人,"東京都千代田区神田神保町1-14英光ビル2F<a href=""http://rojitohito.exblog.jp/i3"" target=""_blank"">[地図]</a><br/> 最寄り駅：東京メトロ半蔵門線・都営三田線/新宿線神保町駅A5出口から徒歩2分",19:00～（終了は21:30頃）,500円＋ワンドリンク・オーダー,"※<a href=""http://www.terere.jp/cafe-new.html"" target=""_blank"">カフェ放送てれれ</a>1月2月号上映会です。<br/> ※当日のプログラムについて詳しくは<a href=""http://rojitohito.exblog.jp/14404346/"" target=""_blank"">こちら</a>をご覧ください。<br/>"
2011年12月30日,2011,201112,反原発・年越しOccupy@経産省前テント（東京・霞ヶ関）,2011-12-28,経産省前テント広場,東京都千代田区霞ケ関1-3-1経産省前テント広場<br/> 最寄り駅：東京メトロ「霞ヶ関」駅A12a出口,22:00～（予定）,無料（テント広場へのカンパ歓迎）,"イベント名：反原発・年越しOccupy@経産省前テント～こんなんじゃ、よい年迎えらんない99%のための祭り～<br/> 主催：反原発・年越しOccupy@経産省前テント実行委員会<br/> ※オールナイトのイベントです。「ブライアン～」の他、反原発、占拠、労働etcの映画6本の上映を予定。詳しくは<a href=""http://toshikoshioccupy.blogspot.com/"" target=""_blank"">こちら</a>。<br/> ※当日のやむをえない事情により変更がある場合もあります。あらかじめご承知ください。<br/> ※屋外での上映となりますので、各自防寒対策をお願いします。"
2011年12月29日,2011,201112,CS朝日ニュースター「ContAct」ゲスト出演,2011-12-29,CS朝日ニュースター「ContAct」,"番組視聴方法についてはCS朝日ニュースター「ContAct」の<a href=""http://asahi-newstar.com/web/55_contact/?cat=18"" target=""_blank"">ホームページ</a>をご覧ください。放送後はOurPlanetTVの<a href=""http://www.youtube.com/user/OPTVstaff"" target=""_blank"">YouTubeチャンネル</a>上でも録画番組をご覧いただけます。",23:15～23:45,--,番組内容（朝日ニュースターのウェブサイトより）<br/> ==========<br/> 「ドキュメンタリーを大胆かつユニークに」<br/> ゲスト：早川由美子（ドキュメンタリー映画監督）<br/> キャスター：土屋豊（映画監督）、高木祥衣（OurPlanetTV）<br/>　 耐震性不足を理由に取り壊しが決まった、ＵＲ団地の住宅を追ったドキュメンタリー映画『さようならＵＲ』。<br/> 山形国際ドキュメンタリー映画祭で今回初めて創設された、「スカパー！IDEHA賞」を受賞したこの作品の監督は、なんと元郵便局員の早川由美子さん。<br/> 公務員から映画監督へと転身した彼女が、独特の視点で撮るドキュメンタリーの魅力に迫る。<br/> ==========
2011年12月23日,2011,201112,東京・小金井市,2011-12-05,小金井市公民館本館4F視聴覚室,"小金井市中町4-15-14 [ <a href=""http://koganei.kukanjoho.jp/koganei/map.jsp? x=-29467&y=-33438&scale=3&map=3?=ja&defLMK=true&mode= "" target=""_blank"">地図</a> ]</br> 最寄り駅：JR中央線・武蔵小金井駅",18:30～,"1,000円（資料代・制作者へのカンパ）",上映終了後に、監督のトークあり<br/> 主催・問合せ：ワンズ・アイズ・フィルム（水由さん/みずよしさん）
2011年12月11日,2011,201112,ヒロシマ平和映画祭2011（広島市）,2011-11-23,横川シネマ,広島市西区横川町3-1-12横川商店街ビルA棟1階<br/> 最寄り駅：JR横川駅,16:20～,"当日1,000円<br/> 4作品セット券3,000円（同日・同会場のヒロシマ平和映画祭2011クロージング「女が撮る～序章」全4作品）<br/> ※メール予約（当日精算）ご希望の方は、件名を「12/11女が撮る予約」として、お名前・ご連絡先・枚数を明記して〈cinema-st@mx41.tiki.ne.jp〉までお申し込みください。","主催：<a href=""http://hpff2011.untokosho.com/index.html"" target=""_blank"">ヒロシマ平和映画祭2011</a><br/> 監督舞台挨拶あり<br/>"
2011年12月10日,2011,201112,安房・今、ここから未来へフォーラム（千葉・館山市）,2011-11-24,千葉県南総文化ホール大会議室,"千葉県館山市北条740-1<a href=""http://www.nanso-bunka.jp/access/index.html"" target=""_blank"">[地図]</a>",13:00～17:00,"2,000円",「安房・今、ここから未来へフォーラム」（12月10日＆11日の2日間開催）の、フォーラム1として、「さようならUR」映画の上映＋トークとワークショップの、合計4時間のスペシャルイベントとなっています！<br/> 主催：安房・今、ここから未来へフォーラム実行委員会（安房平和映画祭実行委員会）<br/>
2011年12月3日,2011,201112,東京・世田谷,2011-12-03,フレール西経堂集会所,東京都世田谷区船橋5丁目17番地フレール西経堂,19:00～,--（自治会会員限定）,参加はフレール西経堂自治会会員のみ<br/> 上映の後に監督との質疑応答あり
2011年12月1日,2011,201112,東京・新宿,2011-12-01,シューレ大学,東京都新宿区若松町28-27<br/> 最寄り駅：都営大江戸線 若松河田駅 徒歩5分<br/> 東京メトロ東西線 早稲田駅 徒歩10分,19:00～,--,シューレ大学の学生限定となっています。<br/> 上映の後にはディスカッションを予定。
2011年11月27日,2011,201111,東京・日野市,2011-10-22,日野市中央公民館高幡台分室,"東京都日野市程久保550教育センター内<a href=""http://www.city.hino.lg.jp/index.cfm/18,985,85,html"" target=""_blank"">[地図]</a>",14:00～16:00,資料代500円,上映の後には監督トークがあります。<br/> 主催：高幡台団地73号棟に住み続けたい住民の会
2011年11月19日,2011,201111,東京・品川,2011-11-07,品川第2区民センター・第1集会室,"東京都品川区南品川5-3-20<a href=""http://asp.netmap.jp/map/2500212850.html"" target=""_blank"">[地図]</a><br/> 最寄り駅：京急青物横丁駅徒歩5分、JR大井町駅徒歩10分",13:30開場、14:00開映,500円（入場料ではなく資料代として）,"上映の後に監督トークがあります。<br/> 主催：<a href=""http://kusanomi.cocolog-nifty.com/"" target=""_blank"">草の実アカデミー</a>"
2011年11月12日,2011,201111,山形・鶴岡市,2011-10-13,鶴岡協同の家こぴあ・2階ホール,山形県鶴岡市余慶町1-2,14:00～16:00,一般800円、学生（大学生含）500円,上映後に監督トークがあります。<br/> 主催：庄内地域づくりと子育て・文化協同の会<br/>
2011年11月6日,2011,201111,東京・新宿,2011-11-01,--,--,19:00～,--,イギリスUCL学生限定の上映会です。英語版による上映。
2011年11月5日,2011,201111,千葉・習志野市,2011-10-13,サンロード津田沼5階・和室,千葉県習志野市津田沼5-12-12（京成津田沼駅直結の駅ビル）,13時開場、13:30開映,500円,主催：人権NGO 言論・表現の自由を守る会<br/> 上映後に監督トークあり<br/>
2011年10月11日,2011,201110,山形国際ドキュメンタリー映画祭（山形市）,2011-09-12,山形市民会館・小ホール,"山形市香澄町2-9-45<a href=""http://shanshanshan.jp/access/"" target=""_blank"">[ 地図 ]</a>",17:10～,"1回券：1,000円（前売り）、 1,200円（当日）(シニア料金は当日1,000円）<br/> 3枚つづり：2,500円（前売り）、 3,000円 （当日）<br/> 10枚つづり：6,000円（前売り）、 8,500円 （当日）<br/> 共通鑑賞券（フリーパス、公式カタログ2011引換券つき ）：10,000円 （前売り）、12,000円（当日）","※英語字幕つき<br/> ※上映のあとには監督トーク・質疑応答があります。<br/> 主催：<a href=""http://www.yidff.jp/home.html"" target=""_blank"">山形国際ドキュメンタリー映画祭</a>"
2011年10月10日,2011,201110,東京・日野市,2011-05-04,日野生活・保健センター,"日野市日野本町1丁目6番地の2<br/> （JR中央線日野駅から徒歩約10分）<br/> <a href=""http://www.petite.com"" target=""_blank"">[ 地図 ]</a>",開場 14:00<br/> 開映 14:30<br/>,500円,主催：73号棟に住み続けたい住民の会<br/> 電話：080-4146-3404
2011年10月2日,2011,201110,東京・武蔵野市,2011-08-26,武蔵野公会堂・第2会議室,"東京都武蔵野市吉祥寺南町1-6-22<a href=""http://www.musashino-culture.or.jp/koukaido/index.html"" target=""_blank"">[ 地図 ]</a>",18:00～,無料,同日・同会場にて、午後3時より「さようならUR」の上映会もあります。（入場料500円。途中に1時間の休憩あり）<br/> ※ブライアン追悼上映特別企画として、「ブライアンと仲間たち」上映後に、イギリスの出演者とスカイプ中継を予定しています！　ぜひいらしてください（Ustream放送の予定はありません）。<br/> ※当日、やむをえない事情によりスカイプ中継が出来ない場合は、監督トークに変更となります。<br/> ※十分な座席を用意していますが、もし満席となった場合は立ち見、もしくはご入場できない場合もあります。<br/> 主催：早川由美子の映画を観る会<br/> お問い合わせ：0422-44-0364（谷島さん）
2011年10月2日,2011,201110,東京・武蔵野市,2011-08-26,武蔵野公会堂・第2会議室,"東京都武蔵野市吉祥寺南町1-6-22<a href=""http://www.musashino-culture.or.jp/koukaido/index.html"" target=""_blank"">[ 地図 ]</a>",15:00～,500円,※上映後に監督によるトークがあります。<br/> ※「さようならUR」監督トークのあと、1時間の休憩（午後5時～6時の間）をはさんで、同会場にて午後6時より、「ブライアンと仲間たち」追悼上映会（無料）＋イギリス出演者スカイプ中継もあります。こちらもぜひご参加ください。<br/> ※会場では簡単な軽食の購入も可能です。（協力：わくわくクッキング）<br/> 主催：早川由美子の映画を観る会<br/>
2011年10月2日,2011,201110,東京・武蔵野市,2011-08-26,武蔵野公会堂・第2会議室,"東京都武蔵野市吉祥寺南町1-6-22<a href=""http://www.musashino-culture.or.jp/koukaido/index.html"" target=""_blank"">[ 地図 ]</a>",18:00～,無料,※同日・同会場にて、午後3時より「さようならUR」の上映会もあります。（入場料500円。上映後の監督トークは午後5時終了。6時まで休憩時間）<br/> ※会場では簡単な軽食の購入も可能です。（協力：わくわくクッキング）<br/> ※ブライアン追悼上映特別企画として、「ブライアンと仲間たち」上映後に、イギリスの出演者とスカイプ中継を予定しています！　ぜひいらしてください（Ustream放送の予定はありません）。<br/> ※当日、やむをえない事情によりスカイプ中継が出来ない場合は、監督トークに変更となります。<br/> ※十分な座席を用意していますが、もし満席となった場合は立ち見、もしくはご入場できない場合もあります。<br/> 主催：早川由美子の映画を観る会<br/>
2011年9月30日,2011,201109,「住まいるチャンネル・仙台生放送」宮城・仙台市,2011-08-29,仙台メディアテーク,"宮城県仙台市青葉区春日町2-1<a href=""http://www.smt.city.sendai.jp/info/access/"" target=""_blank"">[ 地図 ]</a>",18:00～19:45,無料,"住まいの貧困に取り組むネットワークがお届けするインターネットTV企画「住まいるチャンネル」第2弾は、仙台メディアテークからの生放送でお届けします！<br/> 視聴URLは<a href=""http://ustream.tv/channel/smichan"" target=""_blank"">こちら</a>です。<br/> 番組の詳細は<a href=""http://brianandco.cocolog-nifty.com/blog/2011/08/jp-76ee.html"" target=""_blank"">ブログ</a>をご覧ください。<br/> 放送協力：せんだいメディアテーク・<a href=""http://recorder311.smt.jp"" target=""_blank"">3がつ11にちをわすれないためにセンター</a>"
2011年9月28日,2011,201109,東京・日野市,2011-08-11,日野市中央公民館高幡台分室,"東京都日野市程久保550教育センター内<a href=""http://www.city.hino.lg.jp/index.cfm/18,985,85,html"" target=""_blank"">[地図]</a>",14:00～,500円,上映の後には監督トークがあります。<br/> 主催：高幡台団地73号棟に住み続けたい住民の会<br/> ※開催日程が9月27日（火）から変更となりましたのでご注意ください。
2011年9月17日,2011,201109,Shintoku空想の森映画祭（北海道）,2011-08-22,北海道新得町新内（にいない）ホール,"北海道上川郡新得町字新内<a href=""http://www.kuusounomori.com/access-hotel/"" target=""_blank"">[ 地図 ]</a>",13:30～,"1日券1,500円（前売り）、2,000円（当日）<br/> 3日券通し券3,000円（前売り）、4,000円（当日）","主催：<a href=""http://www.kuusounomori.com/"" target=""_blank"">第16回Shintoku空想の森映画祭</a><br/> 上映の後には監督Q&Aがあります。"
2011年9月11日,2011,201109,神奈川・横浜市,2011-08-14,海岸通団地集会所,神奈川県横浜市中区海岸通<br/> 最寄り駅：みなとみらい線馬車道駅,19:00～,500円,上映の後には監督トークがあります。<br/> 主催：海岸通団地自治会
2011年9月10日,2011,201109,愛知・名古屋市,2011-08-01,北生涯学習センター・視聴覚室,"愛知県名古屋市中区大井町7-25<a href=""http://www.suisin.city.nagoya.jp/guidance/access.html"" target=""_blank"">[地図]</a><br/> 最寄り駅：地下鉄「黒川」駅4番出口",13:30～,500円,「早川由美子監督　映像とトーク」イベント：監督を囲み、ブライアンのこと、新作のこと、大震災被災地での取材etc、現在までの活動、そして取材秘話などを、映像も交えながら語り、皆さんと交流するイベントです。（※映画本編の上映ではありません）<br/> 主催：あいち平和映画祭実行委員会<br/>
2011年9月9日,2011,201109,あいち国際女性映画祭（名古屋市）,2011-07-09,ウィルあいち3階大会議室,"愛知県名古屋市東区上竪杉町1<a href=""http://www.aiwff.com/access/willaichi.html"" target=""_blank"">[ 地図 ]</a>",14:00～,"①前売り券900円（発売期間：8月5日～9月6日）<br/> ②当日券1,100円（発売期間：9月7日～9月11日）<br/> 購入について詳しくは<a href=""http://www.aiwff.com/ja/tickets-will.html"" target=""_blank"">こちら</a>をご覧ください。","上映のあとには監督トークがあります。<br/> 主催：<a href=""http://www.aiwff.com/index.php"" target=""_blank"">あいち国際女性映画祭2011</a>"
2011年9月8日,2011,201109,あいち国際女性映画祭（名古屋市）,2011-08-11,ウィルあいち3階 会議室5,"愛知県名古屋市東区上竪杉町1<a href=""http://www.aiwff.com/access/willaichi.html"" target=""_blank"">[地図]</a>",16:30～18:00,無料,あいち国際女性映画祭トークサロンイベント<br/> ゲスト：山上千恵子監督、早川由美子監督<br/> コーディネーター：加藤和己さん（あいち国際女性映画祭イベントディレクター）<br/> 定員：40名（予約不要）<br/> 主催：あいち国際女性映画祭
2011年9月2日,2011,201109,愛知県名古屋市,2011-05-03,あいち女性センター,愛知県名古屋市栄町,17:00～,"1,000円",２回目の上映！
2011年8月28日,2011,201108,東京・高円寺,2011-07-29,素人の乱12号店,"東京都杉並区高円寺北3-8-12フデノビル2F　奥の部屋<br/> 最寄り駅：JR中央線高円寺駅徒歩7分 <a href=""http://trio4.nobody.jp/keita/shop/12/index.html"" target=""_blank"">[ウェブサイト]</a>",19:00～,500円,主催：山口静子さん（女性と貧困ネットワーク）<br/> 上映後には監督トークがあります。
2011年8月25日,2011,201108,東京・中央区,2011-07-22,築地社会教育会館・視聴覚室,東京都中央区築地4-15-1<br/> 最寄り駅：地下鉄東銀座駅6番出口徒歩5分,18:30～,800円（学生500円）,「英国の反戦活動家・ブライアン氏追悼、JCJ映画の集い」<br/>上映後に監督トークあり<br/>主催：日本ジャーナリスト会議
2011年8月10日,2011,201108,神奈川県・藤沢市,2011-07-13,藤沢市労働会館,"神奈川県藤沢市本町1-12-17<a href=""http://www.fujisawa-rodo.jp/access.html"" target=""_blank"">[ 地図 ]</a><br/> 小田急線藤沢本町駅徒歩10分、JR藤沢駅徒歩15分",13:00～16:00,300円,主催：全日本年金者組合藤沢支部<br/> 上映後に監督による質疑応答あり<br/>
2011年7月30日,2011,201107,東京・日野市,2011-06-26,日野市生活・保健センター,"日野市日野本町1-6-2（JR中央線日野駅から徒歩約10分） <a href=""http://www.city.hino.lg.jp/index.cfm/18,646,84,html"" target=""_blank"">[ 地図 ]</a>",14:00～（上映のあとに監督トークあり）,500円,上映後に監督トークがあります。
